ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0685	234.41269342	0.00000000	47.01020527	0.00000000	-0.81322971	-0.58194282	0.00000000	0.73147516	0.68186808	0.00000000	172.59751186
W_TST_0684	234.41269342	0.00000000	36.77115932	0.00000000	-0.81322971	-0.58194282	0.00000000	0.59862046	0.80103280	0.00000000	162.35846591
W_TST_0683	234.41269342	0.00000000	216.75150273	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.59834562	-0.80123812	0.00000000	17.66119069
W_TST_0682	234.41269342	0.00000000	229.98528357	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.76587932	-0.64298435	0.00000000	4.42740985
W_TST_0681	234.41269342	0.00000000	226.74400138	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.72829923	-0.68525924	0.00000000	7.66869204
W_TST_0680	234.41269342	0.00000000	223.90001088	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.69340196	-0.72055098	0.00000000	10.51268255
W_TST_0679	234.41269342	0.00000000	225.66105657	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.71521786	-0.69890157	0.00000000	8.75163685
W_TST_0678	234.41269342	0.00000000	91.25639213	0.00000000	-0.81322971	-0.58194282	0.00000000	0.99975959	-0.02192642	0.00000000	143.15630130
W_TST_0677	234.41269342	0.00000000	223.94321588	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.69394511	-0.72002790	0.00000000	10.46947754
W_TST_0676	234.41269342	0.00000000	227.57528145	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.73816436	-0.67462091	0.00000000	6.83741197
W_TST_0675	234.41269342	0.00000000	74.84692371	0.00000000	-0.81322971	-0.58194282	0.00000000	0.96523090	0.26139877	0.00000000	159.56576972
W_TST_0674	234.41269342	0.00000000	75.22544103	0.00000000	-0.81322971	-0.58194282	0.00000000	0.96693672	0.25501643	0.00000000	159.18725240
W_TST_0673	234.41269342	0.00000000	19.78893796	0.00000000	-0.81322971	-0.58194282	0.00000000	0.33855626	0.94094615	0.00000000	145.37624455
W_TST_0672	234.41269342	0.00000000	247.55549314	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.92424974	-0.38178844	0.00000000	13.14279971
W_TST_0671	234.41269342	0.00000000	52.03943049	0.00000000	-0.81322971	-0.58194282	0.00000000	0.78843426	0.61511903	0.00000000	177.62673708
W_TST_0670	234.41269342	0.00000000	248.97467738	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.93342195	-0.35878052	0.00000000	14.56198395
W_TST_0669	234.41269342	0.00000000	61.72458269	0.00000000	-0.81322971	-0.58194282	0.00000000	0.88068068	0.47371040	0.00000000	172.68811073
W_TST_0668	234.41269342	0.00000000	212.17299611	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.53247740	-0.84644422	0.00000000	22.23969731
W_TST_0667	234.41269342	0.00000000	236.41001948	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.83301800	-0.55324589	0.00000000	1.99732606
W_TST_0666	234.41269342	0.00000000	79.78844817	0.00000000	-0.81322971	-0.58194282	0.00000000	0.98415988	0.17728317	0.00000000	154.62424526
W_TST_0665	234.41269342	0.00000000	266.13133444	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.99772133	-0.06746966	0.00000000	31.71864102
W_TST_0664	234.41269342	0.00000000	189.14072555	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.15885988	-0.98730114	0.00000000	45.27196787
W_TST_0663	234.41269342	0.00000000	110.72860113	0.00000000	-0.81322971	-0.58194282	0.00000000	0.93526747	-0.35394176	0.00000000	123.68409230
W_TST_0662	234.41269342	0.00000000	52.10411706	0.00000000	-0.81322971	-0.58194282	0.00000000	0.78912822	0.61422850	0.00000000	177.69142365
W_TST_0660	234.41269342	0.00000000	254.93055588	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.96561142	-0.25998958	0.00000000	20.51786246
W_TST_0661	234.41269342	0.00000000	250.46560548	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.94244094	-0.33437266	0.00000000	16.05291206
W_TST_0659	234.41269342	0.00000000	246.15155171	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.91461811	-0.40431883	0.00000000	11.73885829
W_TST_0658	234.41269342	0.00000000	228.24143682	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.74595785	-0.66599316	0.00000000	6.17125660
W_TST_0657	234.41269342	0.00000000	252.87636057	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.95567162	-0.29443465	0.00000000	18.46366715
W_TST_0656	234.41269342	0.00000000	231.59755296	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.78366693	-0.62118125	0.00000000	2.81514046
W_TST_0655	234.41269342	0.00000000	256.41702099	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.97203081	-0.23485336	0.00000000	22.00432757
W_TST_0654	234.41269342	0.00000000	190.94650651	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.18989243	-0.98180490	0.00000000	43.46618691
W_TST_0653	234.41269342	0.00000000	245.66307609	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.91113789	-0.41210162	0.00000000	11.25038267
W_TST_0651	234.41269342	0.00000000	242.76433373	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.88913166	-0.45765149	0.00000000	8.35164031
W_TST_0652	234.41269342	0.00000000	233.80089776	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.80696957	-0.59059302	0.00000000	0.61179566
W_TST_0650	234.41269342	0.00000000	49.36313263	0.00000000	-0.81322971	-0.58194282	0.00000000	0.75885240	0.65126264	0.00000000	174.95043921
W_TST_0649	234.41269342	0.00000000	236.30135737	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.83196727	-0.55482472	0.00000000	1.88866395
W_TST_0648	234.41269342	0.00000000	244.42115646	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.90199201	-0.43175272	0.00000000	10.00846304
W_TST_0647	234.41269342	0.00000000	14.61617564	0.00000000	-0.81322971	-0.58194282	0.00000000	0.25234255	0.96763797	0.00000000	140.20348223
W_TST_0646	234.41269342	0.00000000	246.57634002	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.91759055	-0.39752684	0.00000000	12.16364660
W_TST_0645	234.41269342	0.00000000	234.27532328	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.81183213	-0.58389091	0.00000000	0.13737015
W_TST_0644	234.41269342	0.00000000	227.88152779	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.74175966	-0.67066580	0.00000000	6.53116563
W_TST_0643	234.41269342	0.00000000	253.66274658	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.95962260	-0.28129071	0.00000000	19.25005316
W_TST_0642	234.41269342	0.00000000	255.35193887	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.96749739	-0.25288101	0.00000000	20.93924545
W_TST_0641	234.41269342	0.00000000	70.87778475	0.00000000	-0.81322971	-0.58194282	0.00000000	0.94482197	0.32758426	0.00000000	163.53490867
W_TST_0640	234.41269342	0.00000000	253.42279270	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.95843615	-0.28530712	0.00000000	19.01009928
W_TST_0639	234.41269342	0.00000000	254.46958780	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.96348847	-0.26774983	0.00000000	20.05689437
W_TST_0638	234.41269342	0.00000000	43.17770649	0.00000000	-0.81322971	-0.58194282	0.00000000	0.68426342	0.72923493	0.00000000	168.76501307
W_TST_0637	234.41269342	0.00000000	239.26424580	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.85953351	-0.51107939	0.00000000	4.85155237
W_TST_0636	234.41269342	0.00000000	224.60914842	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.70226673	-0.71191392	0.00000000	9.80354500
W_TST_0635	234.41269342	0.00000000	250.57727859	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.94309086	-0.33253515	0.00000000	16.16458517
W_TST_0634	234.41269342	0.00000000	55.00862936	0.00000000	-0.81322971	-0.58194282	0.00000000	0.81923842	0.57345306	0.00000000	179.40406406
W_TST_0633	234.41269342	0.00000000	227.55883820	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.73797073	-0.67483273	0.00000000	6.85385522
W_TST_0632	234.41269342	0.00000000	62.18005715	0.00000000	-0.81322971	-0.58194282	0.00000000	0.88441859	0.46669451	0.00000000	172.23263628
W_TST_0631	234.41269342	0.00000000	231.24870956	0.00000000	-0.81322971	-0.58194282	0.00000000	-0.77987039	-0.62594104	0.00000000	3.16398387
